code,iso,country,region,EPI.new,HLT.new,AIR.new,HAD.new,PMD.new,OZD.new,NOE.new,SOE.new,COE.new,VOE.new,H2O.new,USD.new,UWD.new,HMT.new,PBD.new,WMG.new,MSW.new,REC.new,OCP.new,ECO.new,BDH.new,TBN.new,TBG.new,MPA.new,PAR.new,SHI.new,SPI.new,BHV.new,ECS.new,TCL.new,GRL.new,WTL.new,FSH.new,FSS.new,RMS.new,FTD.new,ACD.new,SDA.new,NXA.new,AGR.new,SPU.new,SNM.new,WRS.new,WWT.new,PCC.new,CCH.new,CDA.new,CHA.new,FGA.new,NDA.new,BCA.new,GHN.new,LCB.new,GIB.new,GHP.new,EPI.rgn.mean,EPI.rgn.rank,HLT.rgn.mean,HLT.rgn.rank,AIR.rgn.mean,AIR.rgn.rank,HAD.rgn.mean,HAD.rgn.rank,PMD.rgn.mean,PMD.rgn.rank,OZD.rgn.mean,OZD.rgn.rank,NOE.rgn.mean,NOE.rgn.rank,SOE.rgn.mean,SOE.rgn.rank,COE.rgn.mean,COE.rgn.rank,VOE.rgn.mean,VOE.rgn.rank,H2O.rgn.mean,H2O.rgn.rank,USD.rgn.mean,USD.rgn.rank,UWD.rgn.mean,UWD.rgn.rank,HMT.rgn.mean,HMT.rgn.rank,PBD.rgn.mean,PBD.rgn.rank,WMG.rgn.mean,WMG.rgn.rank,MSW.rgn.mean,MSW.rgn.rank,REC.rgn.mean,REC.rgn.rank,OCP.rgn.mean,OCP.rgn.rank,ECO.rgn.mean,ECO.rgn.rank,BDH.rgn.mean,BDH.rgn.rank,TBN.rgn.mean,TBN.rgn.rank,TBG.rgn.mean,TBG.rgn.rank,MPA.rgn.mean,MPA.rgn.rank,PAR.rgn.mean,PAR.rgn.rank,SHI.rgn.mean,SHI.rgn.rank,SPI.rgn.mean,SPI.rgn.rank,BHV.rgn.mean,BHV.rgn.rank,ECS.rgn.mean,ECS.rgn.rank,TCL.rgn.mean,TCL.rgn.rank,GRL.rgn.mean,GRL.rgn.rank,WTL.rgn.mean,WTL.rgn.rank,FSH.rgn.mean,FSH.rgn.rank,FSS.rgn.mean,FSS.rgn.rank,RMS.rgn.mean,RMS.rgn.rank,FTD.rgn.mean,FTD.rgn.rank,ACD.rgn.mean,ACD.rgn.rank,SDA.rgn.mean,SDA.rgn.rank,NXA.rgn.mean,NXA.rgn.rank,AGR.rgn.mean,AGR.rgn.rank,SPU.rgn.mean,SPU.rgn.rank,SNM.rgn.mean,SNM.rgn.rank,WRS.rgn.mean,WRS.rgn.rank,WWT.rgn.mean,WWT.rgn.rank,PCC.rgn.mean,PCC.rgn.rank,CCH.rgn.mean,CCH.rgn.rank,CDA.rgn.mean,CDA.rgn.rank,CHA.rgn.mean,CHA.rgn.rank,FGA.rgn.mean,FGA.rgn.rank,NDA.rgn.mean,NDA.rgn.rank,BCA.rgn.mean,BCA.rgn.rank,GHN.rgn.mean,GHN.rgn.rank,LCB.rgn.mean,LCB.rgn.rank,GIB.rgn.mean,GIB.rgn.rank,GHP.rgn.mean,GHP.rgn.rank
148,TCD,Chad,Sub-Saharan Africa,28.1,16.7,24.3,5.5,34.6,30.5,43.2,88.1,48.8,0,0,0,0,28.6,28.6,5.1,2,11.1,NA,42.3,62.4,68.1,77.4,NA,27.6,91.4,65.7,52.2,9,3.6,25,25.8,NA,NA,NA,NA,63.9,69,58.7,28.4,18,38.7,0,0,18.5,18.5,18.3,0,NA,4.4,57.2,20.8,20.3,0,47.7,37.04565217,42,23.57608696,41,25.13478261,21,16.15652174,45,27.57173913,16,38.79347826,37,41.40217391,16,59.17391304,5,42.5,16,24.43913043,43,15.99347826,45,16.7,45,15.52608696,45,40.73478261,41,40.73478261,41,16.84565217,39,11.79782609,32,15.1326087,30,39.30333333,33,42.64347826,23,54.50217391,20,70.44565217,30,73.06956522,28,14.01,33,36.34347826,32,78.67045455,16,54.08181818,22,46.48478261,15,34.2826087,45,23.22857143,36,45.71777778,36,56.34318182,39,25.73,33,43.05833333,28,18.17666667,33,14.9952381,25,57.2826087,17,62.95652174,17,51.60652174,20,30.7326087,26,29.60243902,30,32.8826087,17,5.752173913,27,5.752173913,27,37.96521739,45,37.96521739,45,23.21521739,23,34.86956522,45,60,23,56.88043478,45,51.17173913,20,47.15434783,43,29.32790698,25,49.21521739,46,76.68043478,43
768,TGO,Togo,Sub-Saharan Africa,34,18.2,21,10.8,25.1,28.8,36.7,60.3,32,21.9,5.2,5.6,4.9,43.1,43.1,10.3,2.3,3.5,32.9,41.1,59.2,98.4,98.4,0,41.1,92.4,49.7,37.2,22.4,8.7,26.8,100,7.1,NA,2.3,13.3,72.6,87.5,57.8,39.2,38.7,39.8,0,0,34.4,34.4,17.4,24.6,NA,43.5,43.2,47.5,21,56,90.8,37.04565217,25,23.57608696,38,25.13478261,32,16.15652174,25,27.57173913,26,38.79347826,39,41.40217391,28,59.17391304,28,42.5,30,24.43913043,13,15.99347826,42,16.7,42,15.52608696,42,40.73478261,18,40.73478261,18,16.84565217,33,11.79782609,30,15.1326087,46,39.30333333,19,42.64347826,24,54.50217391,22,70.44565217,16,73.06956522,14,14.01,19,36.34347826,16,78.67045455,14,54.08181818,26,46.48478261,38,34.2826087,23,23.22857143,30,45.71777778,33,56.34318182,1,25.73,28,43.05833333,43,18.17666667,30,14.9952381,13,57.2826087,7,62.95652174,4,51.60652174,21,30.7326087,11,29.60243902,12,32.8826087,11,5.752173913,27,5.752173913,27,37.96521739,23,37.96521739,23,23.21521739,27,34.86956522,31,60,43,56.88043478,35,51.17173913,37,47.15434783,21,29.32790698,23,49.21521739,18,76.68043478,13
764,THA,Thailand,Asia-Pacific,38.1,43.8,34.4,39.9,33.3,42.4,15.2,17.1,17.5,11,55.9,75.8,42.7,80.7,80.7,28.5,35.4,40,3.1,37.3,51.4,75.7,46.6,44.6,26.8,70.1,71.8,31.8,15.3,9.8,41.2,22.5,12.9,11.9,15.3,10.9,79.8,100,59.5,33,32.9,33.1,1.8,1.8,36,36,41.6,71.5,100,77.6,54.8,9.5,30.2,60,42,36.016,8,40.176,9,36.084,10,33.116,7,34.296,14,55.796,18,46.94,20,50.808,20,51.872,18,38.392,19,46.296,8,51.112,6,43.08,11,54.728,4,54.728,4,32.784,14,36.44,11,25.98,7,33.65652174,21,34.868,13,40.748,12,58.312,11,56.6,14,16.72173913,3,15.276,4,56.515,8,35.12,4,48.792,25,24.25238095,15,18.8,14,49.49375,8,44.79,9,25.19565217,18,34.56190476,16,18.14090909,11,10.3,5,56.288,6,50.268,1,62.312,15,29.072,12,23.11176471,3,35.94,14,13.98636364,12,13.98636364,12,35.092,13,35.092,13,22.548,6,36.968,3,68.8,1,58.812,5,70.572,19,39.164,18,39.745,11,39.08,6,49.272,17
762,TJK,Tajikistan,Former Soviet States,37.1,16.6,12.2,20.6,0,24,24.4,36.8,48.5,34.1,30.9,29.8,31.7,15.3,15.3,6.4,2.7,13.9,NA,55.7,57.6,64,75.5,NA,28.6,93.3,39.6,47.4,83,88.7,31.8,100,NA,NA,NA,NA,38.5,42.3,34.7,50.1,54.7,45.5,2.2,2.2,27.3,27.3,0,5.6,100,31.9,43,38.5,100,33.1,82.8,41.1,10,37.35,12,31.09166667,12,46.71666667,12,16.275,11,40.80833333,10,23.45833333,7,38.54166667,6,57.825,12,49.29166667,12,50.58333333,12,48.99166667,12,51.63333333,12,47.375,12,47.375,12,28.63333333,12,35.16666667,12,16.03333333,8,32.4,10,45.78333333,2,47.84166667,4,57.20833333,5,60.55,4,23.4,10,19.01666667,2,90.45,6,44.725,8,42.725,3,49.39166667,2,49.14166667,2,42.5,9,57.54545455,1,16.86666667,10,22.35,10,16.4,10,14.6,10,59.08333333,10,55.675,8,62.475,11,45.29166667,4,40.03333333,3,50.53333333,10,16.725,11,16.725,11,37.95,12,37.95,12,36.28333333,12,36.2,12,62.86666667,1,41.58333333,8,64.725,10,29.90833333,6,72.95833333,1,51.75,10,39.86666667,1
795,TKM,Turkmenistan,Former Soviet States,37,42.3,38.7,82.6,0.9,48.4,33.5,56.8,61.6,47.6,47.4,46.9,47.7,42.9,42.9,48.5,65.2,15.3,NA,40.7,22.9,18.8,22.4,NA,5.3,96.4,18.1,44.5,84,100,57.4,14.3,NA,NA,NA,NA,46.7,53.3,40.1,51.8,63.8,39.9,9.8,9.8,30.2,30.2,29.5,17.5,59,66.2,34.4,17.6,100,83.7,0,41.1,11,37.35,4,31.09166667,4,46.71666667,1,16.275,10,40.80833333,5,23.45833333,1,38.54166667,1,57.825,4,49.29166667,6,50.58333333,9,48.99166667,9,51.63333333,9,47.375,8,47.375,8,28.63333333,2,35.16666667,1,16.03333333,5,32.4,11,45.78333333,9,47.84166667,12,57.20833333,12,60.55,11,23.4,11,19.01666667,12,90.45,2,44.725,11,42.725,6,49.39166667,1,49.14166667,1,42.5,3,57.54545455,11,16.86666667,11,22.35,11,16.4,11,14.6,11,59.08333333,8,55.675,6,62.475,10,45.29166667,2,40.03333333,2,50.53333333,11,16.725,6,16.725,6,37.95,10,37.95,10,36.28333333,8,36.2,10,62.86666667,6,41.58333333,2,64.725,11,29.90833333,10,72.95833333,1,51.75,2,39.86666667,12
626,TLS,Timor-Leste,Asia-Pacific,35.1,29.6,32.5,11.7,41.9,43.2,64.2,88.6,73.4,20.5,26,25.6,26.2,33.8,33.8,18.3,4.6,13.5,50.6,39.9,54.9,94.5,94.5,7.3,17.3,99.4,37.5,36.3,34.4,23.5,100,NA,33.3,48,18.5,NA,42.1,37.3,46.8,18.5,2,34.9,0.6,0.6,32.8,32.8,8.1,21.5,NA,46.2,67.4,55,40.5,30.1,51.8,36.016,13,40.176,18,36.084,11,33.116,19,34.296,7,55.796,16,46.94,9,50.808,7,51.872,10,38.392,14,46.296,21,51.112,21,43.08,19,54.728,23,54.728,23,32.784,18,36.44,20,25.98,18,33.65652174,6,34.868,9,40.748,9,58.312,8,56.6,8,16.72173913,11,15.276,11,56.515,1,35.12,14,48.792,22,24.25238095,3,18.8,6,49.49375,1,44.79,20,25.19565217,6,34.56190476,6,18.14090909,7,10.3,21,56.288,18,50.268,12,62.312,18,29.072,20,23.11176471,16,35.94,12,13.98636364,16,13.98636364,16,35.092,14,35.092,14,22.548,17,36.968,20,68.8,21,58.812,19,70.572,14,39.164,9,39.745,10,39.08,16,49.272,15
776,TON,Tonga,Asia-Pacific,43.8,45.6,41.9,24.3,42.6,53.6,100,100,100,100,46.5,51.9,42.8,77.9,77.9,31.7,22.4,12.2,69.8,40.9,31.9,58.3,58.3,0.5,5,NA,9.3,42.6,NA,NA,NA,NA,54.8,100,9.5,NA,70.5,41.1,100,34.1,NA,34.1,NA,NA,46,46,2.3,45.4,NA,71.7,97.5,87,NA,15.1,60.1,36.016,7,40.176,7,36.084,7,33.116,10,34.296,5,55.796,11,46.94,1,50.808,1,51.872,1,38.392,1,46.296,11,51.112,11,43.08,10,54.728,5,54.728,5,32.784,11,36.44,13,25.98,22,33.65652174,3,34.868,8,40.748,14,58.312,14,56.6,13,16.72173913,20,15.276,17,56.515,25,35.12,17,48.792,15,24.25238095,24,18.8,24,49.49375,22,44.79,22,25.19565217,2,34.56190476,1,18.14090909,15,10.3,23,56.288,8,50.268,11,62.312,1,29.072,9,23.11176471,23,35.94,13,13.98636364,25,13.98636364,25,35.092,7,35.092,7,22.548,19,36.968,7,68.8,23,58.812,7,70.572,7,39.164,4,39.745,24,39.08,19,49.272,10
780,TTO,Trinidad and Tobago,Latin America & Caribbean,47.8,52.7,54.3,88.9,21.2,100,39.5,80.6,85.4,53.2,53.4,60.9,48.5,81.1,81.1,13.3,5.7,16.2,25.6,44,65.3,99.4,98.8,0.4,100,0,35.2,51.4,36,21.7,58.1,100,16.5,16.6,18.2,14.1,69.4,63.8,75.1,4.1,2.9,5.2,3,3,49.3,49.3,55.9,60.8,NA,65.9,82,37.7,77.2,45.4,0,44.290625,10,44.471875,8,43.65,5,47.771875,2,36.753125,31,68.31875,1,43.515625,15,62.521875,9,65.20625,8,34.88125,8,47.028125,7,51.99375,7,43.7125,7,50.1,2,50.1,2,36.90625,30,46.9875,30,15.3375,11,37.86,22,43.478125,17,57.278125,12,73.159375,3,71.8,4,34.8,25,55.796875,1,60.38461538,23,41.4875,21,48.203125,12,26.83125,5,14.78125,6,61.87741935,14,67.55,1,23.14666667,20,32.15833333,18,16.17666667,5,21.21764706,10,72.278125,21,80.53125,25,64.01875,10,32.678125,32,37.08,24,32.653125,31,12.08125,21,12.08125,21,45.0875,12,45.0875,12,38.853125,5,43.975,3,59.51904762,31,69.35625,19,70.465625,10,46.684375,19,51.75,6,42.784375,16,50.959375,32
788,TUN,Tunisia,Greater Middle East,40.7,43.2,43.3,80.5,16.9,38.8,16.7,21.9,45.1,45.7,52.6,58,49.1,35.9,35.9,26.2,33,10.9,27.8,32.7,26.4,32,37.1,9.9,9.5,90.9,17.3,42.4,29.7,6.3,100,100,22.1,28.7,24.9,10.1,80.6,100,61.3,24.8,25.3,24.3,43,43,48.3,48.3,51.8,74.1,NA,67.5,44.6,41.2,0,57.2,61.1,36.65625,6,43.35,8,38.6875,4,79.08125,8,10.90625,4,34.8625,6,7.7,3,15.98125,6,31.025,4,30.66875,1,56.2625,12,65.925,12,49.8375,8,41.00625,10,41.00625,10,39.1,14,56.15625,14,16.73125,14,26.87142857,6,39.4125,13,33.2875,10,39.63125,7,39.3875,7,18.5,6,15.93125,13,89.26666667,9,29.08125,12,52.93125,14,50.9125,11,40.96363636,10,74.45,1,67.44666667,1,19.52142857,5,36.47777778,7,15.17142857,2,11.13,5,65.7125,3,77.19375,1,54.2625,6,39.575,13,43.26,10,36.5125,15,38.94375,6,38.94375,6,30.08125,1,30.08125,1,34.78125,2,25.25,1,64.83333333,16,44.9125,2,60.71875,11,19.0125,1,39.15384615,10,38.9875,2,30.825,4
792,TUR,Turkey,Eastern Europe,26.3,47.8,44.6,75.7,23.6,27.7,17.3,37.5,57.8,40.1,52.7,61.2,47,60.8,60.8,40.6,56,32,18.3,20.3,7.5,1.1,1.4,0,9.1,87.1,1.1,37.3,22,17.1,30.6,43,9.5,6.9,13.1,8.2,61.8,55.9,67.7,39.1,20.9,57.4,30.5,30.5,21.5,21.5,26.5,18.6,69.6,6.2,100,0.1,48.6,51.1,39.6,53.23684211,19,53.29473684,11,45.18421053,10,55.41578947,3,38.01578947,14,52.82631579,19,24.04736842,16,36.66842105,11,55.74736842,6,48.15789474,14,67.57894737,19,74.24736842,15,63.12105263,19,64.57368421,13,64.57368421,13,51.01578947,15,67.92105263,15,23.22631579,5,41.28333333,12,55.68421053,19,69.38421053,19,84.58947368,19,86.59473684,19,64.68333333,12,40.76315789,19,80.44210526,7,69.56842105,19,37.26842105,9,27.95263158,13,17.05789474,11,54.69473684,17,66.52631579,13,23.55833333,11,34.37142857,6,25.25,9,11.41666667,6,92.86842105,18,92.81052632,18,92.93684211,18,46.86315789,13,40.61052632,14,53.09473684,10,42.75263158,12,42.75263158,12,50.47368421,19,50.47368421,19,54.46842105,19,55.95263158,18,60.53684211,7,67.19473684,19,94.80526316,1,40.11578947,19,53.62631579,9,58.85789474,13,33.30526316,5
158,TWN,Taiwan,Asia-Pacific,45.3,56.7,46.2,60.9,40.7,50.2,0,10.3,30.3,36.4,72.4,80.2,67.2,72.8,72.8,59.2,95.5,13.8,32,46.4,58,100,100,8.4,23.4,70,39.2,38.8,28.1,30.9,22.4,16.6,25.3,42.6,16.2,14.7,100,100,100,33.8,14.2,53.4,6.5,6.5,38.1,38.1,47.1,40.8,89,71.4,100,13.4,76.6,48,17.4,36.016,6,40.176,5,36.084,5,33.116,6,34.296,8,55.796,12,46.94,23,50.808,21,51.872,15,38.392,10,46.296,5,51.112,5,43.08,5,54.728,7,54.728,7,32.784,4,36.44,3,25.98,17,33.65652174,14,34.868,5,40.748,8,58.312,1,56.6,1,16.72173913,10,15.276,8,56.515,9,35.12,12,48.792,18,24.25238095,6,18.8,2,49.49375,14,44.79,10,25.19565217,8,34.56190476,7,18.14090909,10,10.3,3,56.288,1,50.268,1,62.312,1,29.072,10,23.11176471,14,35.94,6,13.98636364,6,13.98636364,6,35.092,12,35.092,12,22.548,4,36.968,9,68.8,3,58.812,8,70.572,1,39.164,17,39.745,2,39.08,11,49.272,22
834,TZA,Tanzania,Sub-Saharan Africa,34.2,28.2,33.2,10.7,46.4,50.8,49.1,72,56.1,18.9,18.5,18.6,18.4,43,43,10.4,2.8,12.3,23.4,45.2,70.1,99.4,98.9,9.6,86.7,83.8,68.8,45.6,18.8,12.6,41.2,33.7,19.1,27.5,10.8,NA,64.4,74.4,54.3,31.1,18.2,44,2.9,2.9,25.3,25.3,10.6,28,NA,51.8,55.2,23.1,56.7,70.4,84.8,37.04565217,24,23.57608696,9,25.13478261,8,16.15652174,27,27.57173913,7,38.79347826,6,41.40217391,9,59.17391304,13,42.5,12,24.43913043,17,15.99347826,12,16.7,12,15.52608696,12,40.73478261,19,40.73478261,19,16.84565217,32,11.79782609,28,15.1326087,26,39.30333333,25,42.64347826,19,54.50217391,13,70.44565217,15,73.06956522,13,14.01,7,36.34347826,1,78.67045455,32,54.08181818,20,46.48478261,21,34.2826087,29,23.22857143,22,45.71777778,18,56.34318182,28,25.73,19,43.05833333,19,18.17666667,16,14.9952381,44,57.2826087,16,62.95652174,9,51.60652174,26,30.7326087,22,29.60243902,27,32.8826087,4,5.752173913,15,5.752173913,15,37.96521739,39,37.96521739,39,23.21521739,32,34.86956522,27,60,45,56.88043478,26,51.17173913,23,47.15434783,42,29.32790698,8,49.21521739,7,76.68043478,19
800,UGA,Uganda,Sub-Saharan Africa,35.8,24.9,27.4,11.4,40.8,36.1,29.9,24.4,14.4,4.1,17.6,17.5,17.7,41.3,41.3,13.2,7.7,24.1,NA,49.2,75.8,95.2,95.3,NA,35,86.9,71.5,40.7,14.6,8.8,22.2,41.4,NA,NA,NA,NA,63.2,77.7,48.8,21.3,4,38.7,0.4,0.4,26.8,26.8,15.4,22.4,NA,44.2,52,29.8,16.8,53.3,96.1,37.04565217,22,23.57608696,14,25.13478261,13,16.15652174,24,27.57173913,10,38.79347826,23,41.40217391,39,59.17391304,42,42.5,40,24.43913043,42,15.99347826,14,16.7,16,15.52608696,14,40.73478261,21,40.73478261,21,16.84565217,25,11.79782609,17,15.1326087,4,39.30333333,44,42.64347826,13,54.50217391,11,70.44565217,20,73.06956522,21,14.01,44,36.34347826,19,78.67045455,24,54.08181818,17,46.48478261,29,34.2826087,39,23.22857143,29,45.71777778,39,56.34318182,25,25.73,44,43.05833333,44,18.17666667,44,14.9952381,43,57.2826087,18,62.95652174,7,51.60652174,30,30.7326087,36,29.60243902,39,32.8826087,17,5.752173913,22,5.752173913,22,37.96521739,36,37.96521739,36,23.21521739,28,34.86956522,35,60,44,56.88043478,34,51.17173913,30,47.15434783,35,29.32790698,27,49.21521739,21,76.68043478,10
804,UKR,Ukraine,Former Soviet States,49.6,43.6,35.9,50.8,21.7,53.8,21,34.6,59.9,63.4,55.2,55.2,55.1,68.4,68.4,32,51.5,4.5,20.4,48,61.7,75.3,76,69.3,15.7,84.2,67.3,30.1,23.3,11.1,63.8,55.7,23.7,27.4,29.6,11.4,94.6,100,89.3,44.7,10,79.5,14.1,14.1,54.7,54.7,67.1,59,37.8,63.8,86.8,39.1,46.7,81.3,42.2,41.1,1,37.35,3,31.09166667,5,46.71666667,5,16.275,5,40.80833333,4,23.45833333,8,38.54166667,7,57.825,6,49.29166667,2,50.58333333,4,48.99166667,2,51.63333333,5,47.375,2,47.375,2,28.63333333,5,35.16666667,3,16.03333333,11,32.4,3,45.78333333,5,47.84166667,3,57.20833333,3,60.55,3,23.4,1,19.01666667,7,90.45,10,44.725,2,42.725,10,49.39166667,10,49.14166667,11,42.5,1,57.54545455,5,16.86666667,1,22.35,1,16.4,1,14.6,2,59.08333333,2,55.675,1,62.475,2,45.29166667,9,40.03333333,12,50.53333333,1,16.725,5,16.725,5,37.95,1,37.95,1,36.28333333,1,36.2,1,62.86666667,12,41.58333333,3,64.725,4,29.90833333,4,72.95833333,9,51.75,3,39.86666667,7
858,URY,Uruguay,Latin America & Caribbean,37.4,62.7,63.6,64.2,66.1,59.5,39.2,68.3,79.4,36.4,70.8,84.5,61.8,61.5,61.5,38.5,40.8,24.8,47.6,25.8,17.8,20.5,20.6,3.3,10.6,72.4,24,29,15.7,6.2,51,37.3,5.7,8.1,5.5,2.9,79.7,100,59.4,70.7,70,71.4,2.1,2.1,37,37,42.2,36.6,0,77.9,58,35,15.6,42.7,20,44.290625,29,44.471875,1,43.65,2,47.771875,6,36.753125,1,68.31875,20,43.515625,16,62.521875,16,65.20625,11,34.88125,11,47.028125,1,51.99375,1,43.7125,2,50.1,8,50.1,8,36.90625,17,46.9875,19,15.3375,6,37.86,9,43.478125,31,57.278125,31,73.159375,31,71.8,30,34.8,18,55.796875,32,60.38461538,13,41.4875,26,48.203125,32,26.83125,28,14.78125,27,61.87741935,17,67.55,26,23.14666667,30,32.15833333,23,16.17666667,28,21.21764706,17,72.278125,17,80.53125,1,64.01875,21,32.678125,2,37.08,1,32.653125,3,12.08125,23,12.08125,23,45.0875,20,45.0875,20,38.853125,12,43.975,24,59.51904762,21,69.35625,12,70.465625,22,46.684375,20,51.75,30,42.784375,19,50.959375,31
840,USA,United States of America,Global West,51.1,76.8,77,97.2,74.6,36.7,15.2,34.7,54.9,34.8,86.1,81.4,89.3,75.1,75.1,54.3,96,14.8,10.5,51.4,60.6,55.5,63.4,100,14.8,84,44.5,46.3,20.1,9.8,52.5,50,17.2,27.1,13,10,100,100,100,61.4,50.9,71.9,58.9,58.9,37.2,37.2,57.8,53.3,81.7,73.6,100,0,50.7,61.2,5.7,63.29545455,20,84.41363636,20,82.59090909,15,97.27272727,16,81.62727273,14,57.08636364,22,22.29545455,15,55.97272727,22,62.57727273,18,61.10454545,21,95.27727273,20,95.61363636,21,95.05,19,84.59545455,17,84.59545455,17,67.06363636,22,95.94090909,12,33.71818182,21,37.17368421,19,60.01363636,20,74.76363636,20,87.02272727,22,87.86363636,22,80.15263158,1,47.99545455,21,80.56190476,13,65.12727273,19,46.03636364,8,28.04090909,13,15.4952381,15,60.82380952,10,51.095,9,20.32631579,8,23.19444444,6,25.75789474,14,8.35,6,97.99090909,1,98.65454545,1,97.31818182,1,47.69090909,7,47.085,9,50.45909091,2,78,19,78,19,55.81363636,21,55.81363636,21,64.84545455,13,61.7,15,79.98636364,12,77.63636364,12,97.93181818,1,40.11818182,21,55.54761905,13,64.80909091,11,24.05,20
860,UZB,Uzbekistan,Former Soviet States,38.2,26.5,16.7,32.7,0,36.9,6.7,30.8,51,39.5,52.1,49.2,54,27.3,27.3,15.9,8.1,31.6,NA,41,33.8,33.8,43.5,NA,9.5,75.3,22.8,45.6,61.7,64.5,49.8,57,NA,NA,NA,NA,56.6,29.4,83.7,47.2,46.9,47.5,0,0,41.3,41.3,51.6,41.1,51.4,30.1,100,18.8,56,93.8,43.2,41.1,8,37.35,11,31.09166667,11,46.71666667,9,16.275,11,40.80833333,7,23.45833333,12,38.54166667,12,57.825,11,49.29166667,10,50.58333333,6,48.99166667,7,51.63333333,6,47.375,11,47.375,11,28.63333333,10,35.16666667,10,16.03333333,2,32.4,12,45.78333333,8,47.84166667,10,57.20833333,10,60.55,10,23.4,12,19.01666667,11,90.45,12,44.725,10,42.725,5,49.39166667,3,49.14166667,5,42.5,4,57.54545455,4,16.86666667,12,22.35,12,16.4,12,14.6,12,59.08333333,7,55.675,10,62.475,5,45.29166667,7,40.03333333,4,50.53333333,7,16.725,12,16.725,12,37.95,5,37.95,5,36.28333333,2,36.2,6,62.86666667,10,41.58333333,9,64.725,1,29.90833333,9,72.95833333,8,51.75,1,39.86666667,6
670,VCT,Saint Vincent and the Grenadines,Latin America & Caribbean,53.2,42.5,42.7,49.7,23.3,100,76.9,73,90.6,90.9,43.6,47.4,41.1,34.2,34.2,47.4,55.6,13.3,65,51.1,45.6,68.4,63.7,2.1,70.2,NA,27.5,29.5,51.9,35.9,100,100,72.5,NA,100,37.2,91.5,100,83,35.4,NA,35.4,14,14,61,61,32.3,47.2,59.3,100,81.5,90,94.4,22.8,63.5,44.290625,2,44.471875,20,43.65,19,47.771875,13,36.753125,28,68.31875,1,43.515625,6,62.521875,12,65.20625,5,34.88125,4,47.028125,20,51.99375,20,43.7125,23,50.1,26,50.1,26,36.90625,10,46.9875,13,15.3375,18,37.86,4,43.478125,10,57.278125,24,73.159375,21,71.8,22,34.8,20,55.796875,8,60.38461538,32,41.4875,24,48.203125,31,26.83125,1,14.78125,1,61.87741935,1,67.55,1,23.14666667,1,32.15833333,30,16.17666667,1,21.21764706,3,72.278125,4,80.53125,1,64.01875,5,32.678125,11,37.08,32,32.653125,11,12.08125,10,12.08125,10,45.0875,7,45.0875,7,38.853125,20,43.975,13,59.51904762,16,69.35625,1,70.465625,11,46.684375,4,51.75,2,42.784375,30,50.959375,6
862,VEN,Venezuela,Latin America & Caribbean,46.4,42.9,46.7,74.4,25.1,59.2,30.5,60.6,58.2,10.5,46.8,51.6,43.6,42.5,42.5,12.1,6.5,21.3,14,52,71.5,100,100,11.4,72.9,89.2,86.5,56.8,33.6,20.1,48.2,100,27.7,35.2,16.1,33.1,74,75.6,72.3,43.6,64.4,22.9,6.4,6.4,42.1,42.1,54.5,50.8,74.5,72.9,100,22.3,51.2,0,40.3,44.290625,14,44.471875,19,43.65,11,47.771875,3,36.753125,27,68.31875,21,43.515625,19,62.521875,19,65.20625,20,34.88125,26,47.028125,17,51.99375,15,43.7125,17,50.1,23,50.1,23,36.90625,31,46.9875,29,15.3375,8,37.86,29,43.478125,7,57.278125,9,73.159375,1,71.8,1,34.8,14,55.796875,6,60.38461538,5,41.4875,2,48.203125,7,26.83125,8,14.78125,8,61.87741935,20,67.55,1,23.14666667,7,32.15833333,9,16.17666667,10,21.21764706,6,72.278125,19,80.53125,21,64.01875,13,32.678125,9,37.08,4,32.653125,21,12.08125,16,12.08125,16,45.0875,16,45.0875,16,38.853125,6,43.975,8,59.51904762,6,69.35625,13,70.465625,1,46.684375,26,51.75,14,42.784375,32,50.959375,25
704,VNM,Viet Nam,Asia-Pacific,20.1,35.1,26.5,24.9,28.4,41.3,14.9,33.2,8.4,17.6,52.8,55.7,50.9,47.1,47.1,25.6,22,46,12.3,22.1,27.9,43.9,28,3.8,25.1,39.8,40.3,37.2,8.5,2.4,24.4,28.9,24.2,61,4.2,2.4,19.3,26.9,11.7,39.6,28.9,50.3,0.3,0.3,10.1,10.1,0,50.8,NA,40.1,0,2.5,12.5,45.9,53.1,36.016,24,40.176,12,36.084,18,33.116,9,34.296,17,55.796,19,46.94,21,50.808,17,51.872,22,38.392,17,46.296,9,51.112,10,43.08,7,54.728,13,54.728,13,32.784,16,36.44,14,25.98,6,33.65652174,19,34.868,20,40.748,15,58.312,16,56.6,17,16.72173913,12,15.276,6,56.515,15,35.12,11,48.792,20,24.25238095,19,18.8,19,49.49375,13,44.79,8,25.19565217,9,34.56190476,4,18.14090909,21,10.3,12,56.288,22,50.268,21,62.312,23,29.072,7,23.11176471,9,35.94,9,13.98636364,17,13.98636364,17,35.092,25,35.092,25,22.548,20,36.968,5,68.8,22,58.812,22,70.572,25,39.164,21,39.745,19,39.08,13,49.272,14
